Customer ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age,Location,Gender,Purchased
138,36,S,Violet,Winter,2.7,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Monthly,31,3,1,Belt
138,82,M,Yellow,Summer,4.7,Yes,Express,Yes,Yes,42,Debit Card,Monthly,31,3,1,Dress
138,71,XL,Magenta,Winter,3.5,Yes,Standard,Yes,Yes,32,Cash,Fortnightly,31,3,1,Blouse
138,35,L,Beige,Fall,3,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Fortnightly,31,3,1,Sweater
139,38,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Quarterly,39,6,2,Blouse
139,59,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,Yes,44,Venmo,Monthly,39,6,2,Pants
139,91,M,Orange,Summer,4.7,Yes,Express,Yes,Yes,35,Credit Card,Every 3 Months,39,6,2,Pants
139,68,XL,Red,Spring,4.8,Yes,Standard,Yes,Yes,45,Bank Transfer,Weekly,39,6,2,Shirt
139,21,L,Silver,Summer,2.9,Yes,Standard,Yes,Yes,37,PayPal,Bi-Weekly,39,6,2,Backpack
140,95,M,Cyan,Spring,4,Yes,2-Day Shipping,Yes,Yes,40,Debit Card,Every 3 Months,57,6,2,Sunglasses
140,52,L,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,30,Cash,Every 3 Months,57,6,2,Shirt
140,21,S,Charcoal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Every 3 Months,57,6,2,Dress
141,67,XL,Peach,Summer,3.7,Yes,Next Day Air,Yes,Yes,15,Debit Card,Every 3 Months,26,7,1,Shirt
141,42,L,Green,Fall,2.8,Yes,Standard,Yes,Yes,49,Cash,Monthly,26,7,1,Belt
142,63,XL,Brown,Summer,4.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Quarterly,34,3,2,Pants
142,41,M,Yellow,Winter,3.8,Yes,Standard,Yes,Yes,40,Debit Card,Weekly,34,3,2,Belt
142,46,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,5,PayPal,Weekly,34,3,2,Pants
142,79,L,Olive,Winter,4.1,Yes,Standard,Yes,Yes,5,PayPal,Monthly,34,3,2,Pants
142,90,L,Red,Fall,3.3,Yes,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months,34,3,2,Belt
142,71,M,White,Winter,3.4,Yes,Store Pickup,Yes,Yes,1,Cash,Weekly,34,3,2,Shirt
143,87,L,Pink,Summer,3,Yes,Standard,Yes,Yes,21,Venmo,Weekly,44,6,1,Dress
143,66,S,Black,Spring,3.2,Yes,Express,Yes,Yes,18,PayPal,Annually,44,6,1,Pants
143,90,XL,Indigo,Summer,4.5,Yes,Free Shipping,Yes,Yes,49,Cash,Quarterly,44,6,1,Pants
143,47,L,Turquoise,Summer,4.8,Yes,Express,Yes,Yes,27,Debit Card,Weekly,44,6,1,Jeans
144,38,L,Purple,Spring,3.7,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually,70,3,1,Shirt
144,50,L,Beige,Summer,3.4,Yes,Store Pickup,Yes,Yes,19,Cash,Fortnightly,70,3,1,Backpack
144,79,L,Charcoal,Summer,4.6,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,70,3,1,Pants
144,91,L,Turquoise,Spring,4.1,Yes,Standard,Yes,Yes,26,PayPal,Fortnightly,70,3,1,Pants
145,60,M,Maroon,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,67,6,2,Belt
145,81,XL,Black,Summer,3.8,Yes,Next Day Air,Yes,Yes,36,Bank Transfer,Quarterly,67,6,2,Blouse
145,90,M,Lavender,Summer,2.6,Yes,Express,Yes,Yes,39,Bank Transfer,Bi-Weekly,67,6,2,Pants
145,70,M,Magenta,Fall,4.4,Yes,Store Pickup,Yes,Yes,40,Debit Card,Fortnightly,67,6,2,Pants
145,63,L,Green,Spring,2.6,Yes,Express,Yes,Yes,37,Debit Card,Quarterly,67,6,2,Jeans
145,29,M,Olive,Spring,3.6,Yes,Express,Yes,Yes,9,Venmo,Bi-Weekly,67,6,2,Jewelry
145,90,L,Green,Spring,4.2,Yes,Express,Yes,Yes,7,Venmo,Every 3 Months,67,6,2,Shirt
146,22,M,Peach,Summer,4.6,Yes,Standard,Yes,Yes,25,Bank Transfer,Annually,27,8,2,Shirt
146,22,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,42,Venmo,Bi-Weekly,27,8,2,Shirt
146,62,L,Orange,Fall,3.4,Yes,Free Shipping,Yes,Yes,19,Debit Card,Weekly,27,8,2,Jewelry
146,57,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,Yes,41,Debit Card,Every 3 Months,27,8,2,Blouse
147,32,S,Blue,Summer,4.3,Yes,Store Pickup,Yes,Yes,50,Cash,Bi-Weekly,33,5,2,Sweater
147,53,L,Cyan,Fall,3.5,Yes,Express,Yes,Yes,43,PayPal,Monthly,33,5,2,Jewelry
147,79,XL,Green,Fall,4.7,Yes,Store Pickup,Yes,Yes,36,Venmo,Every 3 Months,33,5,2,Sweater
147,61,L,Silver,Winter,3.1,Yes,Standard,Yes,Yes,33,Debit Card,Fortnightly,33,5,2,Dress
147,78,L,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Every 3 Months,33,5,2,Shirt
147,97,S,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,37,Venmo,Every 3 Months,33,5,2,Sweater
147,78,M,Pink,Winter,3.7,Yes,Next Day Air,Yes,Yes,12,PayPal,Every 3 Months,33,5,2,Jeans
147,56,L,Beige,Summer,3.2,Yes,Express,Yes,Yes,46,PayPal,Every 3 Months,33,5,2,Sunglasses
147,25,M,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,28,Venmo,Fortnightly,33,5,2,Belt
147,28,M,Red,Spring,3.5,Yes,Free Shipping,Yes,Yes,30,PayPal,Fortnightly,33,5,2,Belt
147,57,L,Blue,Spring,2.8,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,33,5,2,Shirt
147,36,L,Cyan,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,20,Debit Card,Bi-Weekly,33,5,2,Dress
147,69,S,Violet,Winter,3.1,Yes,Express,Yes,Yes,39,Bank Transfer,Every 3 Months,33,5,2,Shirt
147,48,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly,33,5,2,Sunglasses
148,58,L,Maroon,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,32,Credit Card,Every 3 Months,68,2,2,Dress
148,24,M,Teal,Spring,3.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Annually,68,2,2,Sunglasses
148,31,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly,68,2,2,Sunglasses
148,29,S,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,26,Venmo,Bi-Weekly,68,2,2,Shirt
148,69,M,Orange,Summer,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly,68,2,2,Jeans
149,79,XL,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Every 3 Months,22,8,2,Sweater
149,39,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,21,Debit Card,Quarterly,22,8,2,Pants
149,84,L,Gray,Fall,4.9,Yes,Free Shipping,Yes,Yes,36,Cash,Weekly,22,8,2,Sunglasses
149,66,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly,22,8,2,Belt
150,92,L,Orange,Fall,4.7,Yes,Standard,Yes,Yes,4,Venmo,Monthly,61,3,2,Sweater
150,45,M,Red,Winter,2.5,Yes,Free Shipping,Yes,Yes,47,Credit Card,Annually,61,3,2,Belt
151,74,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,Yes,13,Bank Transfer,Weekly,25,5,2,Shirt
151,39,L,Brown,Fall,3.9,Yes,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly,25,5,2,Dress
151,71,M,Olive,Winter,3.7,Yes,Standard,Yes,Yes,11,Debit Card,Quarterly,25,5,2,Pants
151,95,L,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,5,Venmo,Annually,25,5,2,Sweater
151,72,L,Indigo,Fall,4.8,Yes,Free Shipping,Yes,Yes,1,Credit Card,Monthly,25,5,2,Blouse
153,85,L,Yellow,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,17,PayPal,Every 3 Months,45,4,1,Pants
153,54,M,Teal,Fall,3.4,Yes,Store Pickup,Yes,Yes,27,Venmo,Quarterly,45,4,1,Belt
153,41,L,Pink,Spring,2.9,Yes,Store Pickup,Yes,Yes,3,Debit Card,Quarterly,45,4,1,Blouse
153,24,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,22,PayPal,Weekly,45,4,1,Belt
154,99,S,Orange,Summer,4.8,Yes,Standard,Yes,Yes,24,Cash,Fortnightly,57,6,1,Belt
154,32,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,18,Debit Card,Quarterly,57,6,1,Pants
154,71,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,Yes,39,Bank Transfer,Every 3 Months,57,6,1,Shirt
154,49,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,25,Credit Card,Fortnightly,57,6,1,Dress
154,50,XL,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,6,Cash,Annually,57,6,1,Blouse
154,91,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,26,Bank Transfer,Weekly,57,6,1,Jewelry
154,46,M,Pink,Fall,3.9,Yes,Standard,Yes,Yes,43,Debit Card,Fortnightly,57,6,1,Belt
155,50,M,Brown,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly,40,7,2,Sweater
155,39,XL,Silver,Fall,4.2,Yes,Free Shipping,Yes,Yes,6,Debit Card,Quarterly,40,7,2,Shirt
155,99,M,Pink,Summer,3,Yes,Store Pickup,Yes,Yes,13,Cash,Quarterly,40,7,2,Sneakers
155,48,M,Cyan,Winter,3.6,Yes,Next Day Air,Yes,Yes,13,PayPal,Monthly,40,7,2,Blouse
155,77,M,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,11,Cash,Annually,40,7,2,Belt
156,95,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,45,Venmo,Weekly,44,3,2,Backpack
156,100,M,Silver,Spring,4.3,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,44,3,2,Shirt
156,54,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,8,Credit Card,Annually,44,3,2,Sneakers
156,68,L,Cyan,Fall,2.6,Yes,Next Day Air,Yes,Yes,34,Bank Transfer,Fortnightly,44,3,2,Sweater
156,22,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly,44,3,2,Jeans
156,84,L,Indigo,Winter,2.6,Yes,Express,Yes,Yes,14,Debit Card,Bi-Weekly,44,3,2,Dress
156,46,M,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly,44,3,2,Dress
156,53,S,Gold,Winter,3,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,44,3,2,Pants
156,60,M,Maroon,Spring,5,Yes,Standard,Yes,Yes,8,Venmo,Every 3 Months,44,3,2,Shirt
156,32,XL,Silver,Spring,2.5,Yes,Express,Yes,Yes,37,Venmo,Weekly,44,3,2,Shirt
156,50,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,Yes,23,Debit Card,Annually,44,3,2,Shirt
157,94,M,Blue,Spring,4.6,Yes,Express,Yes,Yes,38,Cash,Annually,22,5,2,Dress
157,26,M,Turquoise,Spring,3.6,Yes,Free Shipping,Yes,Yes,38,Cash,Quarterly,22,5,2,Shirt
157,44,L,Indigo,Winter,3,Yes,Store Pickup,Yes,Yes,12,Credit Card,Fortnightly,22,5,2,Pants
157,57,M,Green,Summer,4.5,Yes,Standard,Yes,Yes,15,Cash,Weekly,22,5,2,Pants
158,65,L,Purple,Winter,4.5,Yes,Next Day Air,Yes,Yes,38,PayPal,Fortnightly,42,3,2,Sweater
158,72,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months,42,3,2,Jeans
158,62,S,Purple,Spring,4,Yes,Next Day Air,Yes,Yes,37,PayPal,Fortnightly,42,3,2,Shirt
158,21,S,Teal,Winter,4.8,Yes,Express,Yes,Yes,16,Bank Transfer,Every 3 Months,42,3,2,Dress
159,85,S,Green,Spring,3.7,Yes,Free Shipping,Yes,Yes,25,Venmo,Weekly,53,1,1,Pants
159,51,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Quarterly,53,1,1,Pants
159,84,S,Purple,Fall,2.7,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly,53,1,1,Pants
159,37,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly,53,1,1,Sweater
159,44,S,Magenta,Summer,3.1,Yes,2-Day Shipping,Yes,Yes,35,PayPal,Fortnightly,53,1,1,Pants
159,45,M,Violet,Spring,4.2,Yes,Next Day Air,Yes,Yes,45,Venmo,Weekly,53,1,1,Sneakers
159,35,L,Maroon,Summer,3.8,Yes,Free Shipping,Yes,Yes,16,Credit Card,Monthly,53,1,1,Pants
159,50,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly,53,1,1,Backpack
160,26,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,Yes,34,Venmo,Annually,47,3,2,Belt
160,78,XL,Black,Fall,4,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Annually,47,3,2,Shirt
160,82,M,Violet,Fall,4,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly,47,3,2,Belt
161,39,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Every 3 Months,63,6,2,Shirt
161,55,L,Brown,Summer,3.3,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually,63,6,2,Belt
161,20,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months,63,6,2,Shirt
161,29,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,63,6,2,Belt
161,41,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly,63,6,2,Pants
161,38,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,Venmo,Every 3 Months,63,6,2,Shirt
162,47,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,Venmo,Quarterly,52,1,1,Belt
162,30,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly,52,1,1,Dress
162,56,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,46,PayPal,Quarterly,52,1,1,Jeans
162,89,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly,52,1,1,Sweater
162,96,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months,52,1,1,Shirt
163,81,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly,23,7,1,Belt
163,83,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly,23,7,1,Pants
163,35,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly,23,7,1,Sneakers
163,56,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly,23,7,1,Belt
163,45,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,23,7,1,Pants
163,62,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PayPal,Monthly,23,7,1,Shirt
163,84,L,Teal,Spring,3,Yes,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly,23,7,1,Dress
163,24,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly,23,7,1,Sweater
163,21,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly,23,7,1,Pants
164,91,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,69,3,2,Shirt
164,36,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly,69,3,2,Sunglasses
164,39,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly,69,3,2,Sneakers
164,39,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly,69,3,2,Pants
165,59,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually,58,8,1,Shirt
165,27,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly,58,8,1,Sunglasses
165,94,M,White,Spring,3,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly,58,8,1,Blouse
165,94,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly,58,8,1,Belt
165,94,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly,58,8,1,Dress
165,51,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly,58,8,1,Shirt
165,62,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly,58,8,1,Shirt
165,57,S,Silver,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly,58,8,1,Shirt
165,76,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually,58,8,1,Shirt
165,63,M,Red,Summer,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months,58,8,1,Blouse
165,80,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,58,8,1,Pants
165,68,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually,58,8,1,Pants
166,89,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly,68,4,2,Backpack
166,26,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly,68,4,2,Belt
166,90,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly,68,4,2,Blouse
167,28,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months,64,2,2,Pants
167,29,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually,64,2,2,Belt
167,31,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months,64,2,2,Shirt
168,24,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly,70,6,1,Shirt
168,88,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Fortnightly,70,6,1,Sweater
168,87,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,25,PayPal,Weekly,70,6,1,Shirt
168,80,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly,70,6,1,Pants
168,48,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly,70,6,1,Belt
168,21,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly,70,6,1,Belt
168,72,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly,70,6,1,Belt
168,44,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,30,PayPal,Monthly,70,6,1,Pants
168,73,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly,70,6,1,Belt
169,61,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,24,PayPal,Quarterly,48,9,2,Jeans
170,20,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly,34,8,2,Shirt
170,86,M,Red,Summer,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly,34,8,2,Belt
170,60,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months,34,8,2,Dress
170,43,L,Orange,Winter,4,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly,34,8,2,Dress
170,44,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly,34,8,2,Pants
170,76,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly,34,8,2,Shirt
170,33,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly,34,8,2,Shirt
170,60,L,Cyan,Fall,3,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months,34,8,2,Shirt
170,26,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,PayPal,Weekly,34,8,2,Pants
171,73,M,Teal,Winter,4,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly,23,3,1,Pants
172,87,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly,23,8,2,Shirt
172,100,XL,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months,23,8,2,Shirt
172,84,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13,PayPal,Fortnightly,23,8,2,Belt
173,41,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,67,2,1,Sneakers
173,59,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually,67,2,1,Jeans
173,26,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,23,Venmo,Annually,67,2,1,Blouse
174,69,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly,31,6,1,Sunglasses
174,20,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly,31,6,1,Pants
174,83,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months,31,6,1,Dress
174,54,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Weekly,31,6,1,Dress
174,66,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly,31,6,1,Pants
174,42,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly,31,6,1,Pants
176,33,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly,63,1,1,Jeans
177,77,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly,58,2,1,Belt
177,65,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months,58,2,1,Pants
177,39,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months,58,2,1,Belt
177,51,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly,58,2,1,Belt
178,65,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,21,8,2,Pants
178,89,S,Black,Summer,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly,21,8,2,Sunglasses
180,76,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,14,PayPal,Quarterly,51,9,2,Shirt
181,75,L,Red,Spring,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly,62,7,1,Backpack
182,61,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,18,Venmo,Annually,31,6,2,Belt
182,35,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months,31,6,2,Belt
182,37,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly,31,6,2,Sneakers
182,91,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly,31,6,2,Shirt
182,99,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months,31,6,2,Dress
182,54,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,48,Bank Transfer,Monthly,31,6,2,Shirt
182,47,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly,31,6,2,Pants
182,77,S,Gold,Spring,3.6,Yes,Express,Yes,Yes,44,Cash,Annually,31,6,2,Pants
182,84,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,50,Venmo,Weekly,31,6,2,Belt
182,51,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly,31,6,2,Blouse
182,26,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months,31,6,2,Shirt
183,64,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,43,Debit Card,Monthly,42,8,2,Shirt
183,51,M,Red,Spring,4.7,Yes,Express,Yes,Yes,14,Venmo,Monthly,42,8,2,Backpack
183,60,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,3,Debit Card,Quarterly,42,8,2,Pants
183,69,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,Yes,33,Debit Card,Quarterly,42,8,2,Dress
183,29,M,Lavender,Spring,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly,42,8,2,Jewelry
183,91,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,46,Venmo,Weekly,42,8,2,Shirt
184,70,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months,38,9,1,Belt
184,58,M,Peach,Summer,4,Yes,Standard,Yes,Yes,20,PayPal,Annually,38,9,1,Sweater
185,98,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly,49,8,2,Dress
186,68,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,34,Cash,Monthly,39,3,2,Pants
186,44,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Monthly,39,3,2,Dress
188,45,M,Blue,Winter,3.3,Yes,Express,Yes,Yes,3,PayPal,Quarterly,35,6,1,Pants
188,99,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months,35,6,1,Sweater
188,68,S,Cyan,Spring,2.8,Yes,Standard,Yes,Yes,16,Venmo,Annually,35,6,1,Dress
189,56,M,Red,Spring,4.2,Yes,Standard,Yes,Yes,21,Debit Card,Bi-Weekly,45,6,2,Pants
190,43,L,Cyan,Winter,4.4,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly,29,2,2,Sweater
190,99,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months,29,2,2,Sunglasses
190,56,L,Silver,Fall,2.7,Yes,Express,Yes,Yes,36,PayPal,Weekly,29,2,2,Belt
190,25,S,Pink,Spring,3.4,Yes,Express,Yes,Yes,22,Credit Card,Monthly,29,2,2,Pants
